,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,group,subgroup,first_name,last_name,cabin_deck,cabin_num,cabin_side,cabin_code
186,,True,D/6/P,55 Cancri e,24.0,False,0.0,0.0,,0.0,0.0,0210,01,Arraid,Inicont,D,6,P,D6
187,Mars,False,F/44/P,TRAPPIST-1e,29.0,False,902.0,1.0,137.0,0.0,0.0,0211,01,Pebuts,Appie,F,44,P,F44
188,Mars,True,F/44/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,0211,02,Corsh,Appie,F,44,P,F44
189,Mars,False,F/44/P,TRAPPIST-1e,17.0,False,848.0,0.0,307.0,182.0,0.0,0211,03,Picers,Date,F,44,P,F44
190,Earth,False,E/9/P,TRAPPIST-1e,13.0,False,192.0,0.0,0.0,51.0,739.0,0212,01,Inen,Workmans,E,9,P,E9
191,Earth,False,F/45/P,TRAPPIST-1e,35.0,False,147.0,188.0,0.0,10.0,387.0,0212,02,Shally,Workmans,F,45,P,F45
192,Earth,False,F/46/P,TRAPPIST-1e,21.0,False,367.0,281.0,0.0,0.0,146.0,0213,01,Carita,Navages,F,46,P,F46
193,Earth,False,F/40/S,55 Cancri e,21.0,False,0.0,56.0,0.0,0.0,1918.0,0216,01,Searla,Garnes,F,40,S,F40
194,Earth,False,F/47/P,TRAPPIST-1e,38.0,False,1517.0,0.0,0.0,27.0,0.0,0217,01,Prilly,Shieldson,F,47,P,F47
195,Earth,True,G/36/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,0219,01,Nica,River,G,36,P,G36
196,Earth,True,G/37/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,0220,01,Tyle,Wilsoney,G,37,P,G37
197,Earth,False,G/37/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0220,02,Wena,Wilsoney,G,37,P,G37
198,Earth,True,G/37/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,0220,03,Branca,Wilsoney,G,37,P,G37
199,Earth,False,E/10/P,TRAPPIST-1e,25.0,False,122.0,84.0,,0.0,0.0,0220,04,Dont,Wilsoney,E,10,P,E10
200,Earth,False,F/48/P,TRAPPIST-1e,16.0,False,0.0,3.0,0.0,0.0,1099.0,0220,05,Velyne,Wilsoney,F,48,P,F48
201,Earth,False,G/37/P,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,0220,06,Weney,Wilsoney,G,37,P,G37
202,Earth,True,G/37/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,0220,07,Guye,Wilsoney,G,37,P,G37
203,Mars,False,E/13/S,55 Cancri e,21.0,False,2237.0,0.0,119.0,0.0,0.0,0221,01,Cowhex,Blan,E,13,S,E13
204,Mars,False,E/13/S,TRAPPIST-1e,23.0,False,1215.0,80.0,1.0,2.0,0.0,0221,02,Yogark,Reke,E,13,S,E13
205,Mars,False,E/13/S,TRAPPIST-1e,33.0,False,1933.0,12.0,188.0,1.0,0.0,0221,03,Jacks,Reke,E,13,S,E13
206,Mars,True,E/13/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0221,04,Eerch,Reke,E,13,S,E13
207,Mars,False,E/13/S,TRAPPIST-1e,41.0,False,1230.0,0.0,301.0,43.0,1023.0,0221,05,Panbug,Reke,E,13,S,E13
208,Mars,False,E/13/S,TRAPPIST-1e,16.0,False,915.0,0.0,221.0,234.0,0.0,0221,06,Gran,Reke,E,13,S,E13
209,Mars,True,E/13/S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,0221,07,Rohs,Reke,E,13,S,E13
210,Mars,False,F/41/S,TRAPPIST-1e,20.0,False,1406.0,0.0,0.0,11.0,0.0,0222,01,Gone,Perte,F,41,S,F41
211,Mars,True,F/41/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,0222,02,Colf,Deva,F,41,S,F41
212,Mars,True,E/14/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,0222,03,Grake,Perte,E,14,S,E14
213,Earth,False,G/35/S,TRAPPIST-1e,21.0,False,0.0,2.0,665.0,0.0,9.0,0223,01,Evan,Sykess,G,35,S,G35
214,Mars,False,F/42/S,TRAPPIST-1e,32.0,True,181.0,0.0,5.0,1634.0,0.0,0224,01,Blues,Queen,F,42,S,F42
215,Earth,True,G/38/P,PSO J318.5-22,58.0,False,0.0,0.0,0.0,0.0,0.0,0225,01,Carly,Hortis,G,38,P,G38
216,Earth,False,F/43/S,TRAPPIST-1e,24.0,False,4.0,7.0,0.0,713.0,79.0,0229,01,Done,Sellahaney,F,43,S,F43
217,Mars,False,F/44/S,TRAPPIST-1e,30.0,False,85.0,0.0,1.0,1720.0,0.0,0231,01,Krus,Nate,F,44,S,F44
218,Earth,True,G/36/S,PSO J318.5-22,27.0,False,0.0,,0.0,0.0,0.0,0232,01,Nica,Bakerrison,G,36,S,G36
219,Mars,False,F/45/S,TRAPPIST-1e,32.0,False,56.0,0.0,256.0,1438.0,0.0,0233,01,Teda,Wist,F,45,S,F45
220,Earth,False,F/50/P,TRAPPIST-1e,43.0,False,,888.0,0.0,0.0,0.0,0234,01,Keitha,Josey,F,50,P,F50
221,Europa,True,B/11/P,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,0237,01,Weias,Aginge,B,11,P,B11
222,Mars,False,,TRAPPIST-1e,37.0,False,637.0,0.0,0.0,92.0,319.0,0239,01,Diedow,Resty,,,,
223,Mars,True,F/52/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,0240,01,Puffes,Crie,F,52,P,F52
224,Europa,,E/11/P,55 Cancri e,33.0,False,0.0,1249.0,0.0,4812.0,1116.0,0241,01,Alas,Dischod,E,11,P,E11
225,,False,F/46/S,TRAPPIST-1e,18.0,False,313.0,1.0,691.0,283.0,0.0,0242,01,Almone,Sté,F,46,S,F46
226,Earth,True,G/37/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0243,01,Lilace,Cartyernan,G,37,S,G37
227,Mars,True,,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,0244,01,Froos,Sad,,,,
228,Mars,True,F/47/S,55 Cancri e,14.0,,0.0,0.0,0.0,0.0,0.0,0244,02,Tous,Sad,F,47,S,F47
229,Europa,False,C/6/P,55 Cancri e,46.0,False,0.0,3571.0,0.0,0.0,7.0,0245,01,Glueba,Repumparte,C,6,P,C6
230,Europa,False,C/6/P,TRAPPIST-1e,33.0,False,0.0,86.0,796.0,584.0,10912.0,0245,02,Anchib,Repumparte,C,6,P,C6
231,Mars,False,D/8/P,TRAPPIST-1e,21.0,False,2947.0,0.0,287.0,27.0,0.0,0246,01,Mele,Sesa,D,8,P,D8
232,Europa,False,C/10/S,TRAPPIST-1e,33.0,False,0.0,1.0,0.0,8620.0,1063.0,0248,01,Genifi,Spanxibus,C,10,S,C10
233,Earth,True,G/38/S,PSO J318.5-22,47.0,False,,0.0,0.0,0.0,0.0,0250,01,Camily,Kramosley,G,38,S,G38
234,,True,C/11/S,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,0251,01,Diphah,Amsive,C,11,S,C11
235,Earth,False,F/53/P,TRAPPIST-1e,30.0,False,335.0,695.0,541.0,0.0,0.0,0252,01,Leenny,Byerry,F,53,P,F53
236,Earth,False,G/42/P,TRAPPIST-1e,29.0,False,272.0,615.0,0.0,0.0,1.0,0253,01,Dawne,Cardner,G,42,P,G42
237,Earth,False,F/54/P,TRAPPIST-1e,21.0,False,702.0,172.0,408.0,2.0,6.0,0254,01,Race,Stenson,F,54,P,F54
238,Europa,True,A/3/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,0255,01,Ashir,Mingious,A,3,S,A3
239,Mars,False,F/49/S,55 Cancri e,21.0,False,1664.0,0.0,,0.0,0.0,0257,01,Errohs,Berte,F,49,S,F49
240,Mars,True,F/49/S,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,0257,02,Squars,Berte,F,49,S,F49
241,Earth,False,F/50/S,TRAPPIST-1e,22.0,False,0.0,0.0,313.0,299.0,92.0,0258,01,Feryla,Cooperkins,F,50,S,F50
242,Europa,False,E/16/S,TRAPPIST-1e,26.0,False,0.0,4810.0,0.0,981.0,2054.0,0260,01,Segino,Inderly,E,16,S,E16
243,Earth,False,F/56/P,TRAPPIST-1e,26.0,False,66.0,29.0,0.0,0.0,803.0,0261,01,Dord,Bookerson,F,56,P,F56
244,Earth,True,G/43/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,0263,01,Maen,Merkins,G,43,P,G43
245,Europa,True,D/8/S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,,0.0,0265,01,Etair,Herpumble,D,8,S,D8
246,Earth,False,F/51/S,TRAPPIST-1e,13.0,False,118.0,0.0,0.0,754.0,1.0,0267,01,Lilace,Sancockett,F,51,S,F51
247,Earth,False,F/52/S,55 Cancri e,47.0,False,0.0,231.0,592.0,0.0,0.0,0269,01,Lerome,Polliamposs,F,52,S,F52
248,Earth,False,F/59/P,TRAPPIST-1e,63.0,False,0.0,25.0,128.0,0.0,1240.0,0270,01,Cathya,Fryersonis,F,59,P,F59
249,Europa,True,D/9/S,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,0275,01,Terf,Obnoble,D,9,S,D9
250,Earth,False,F/61/P,55 Cancri e,50.0,False,44.0,2390.0,0.0,53.0,0.0,0277,01,Byront,Mcdanield,F,61,P,F61
251,Earth,False,,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,888.0,,0278,01,Judya,Beachez,,,,
252,Earth,False,G/45/P,TRAPPIST-1e,45.0,False,0.0,97.0,0.0,14.0,333.0,0278,02,Marice,Beachez,G,45,P,G45
253,Earth,False,F/63/P,TRAPPIST-1e,19.0,False,0.0,0.0,2078.0,0.0,0.0,0281,01,Derine,Pierry,F,63,P,F63
254,Earth,False,F/54/S,TRAPPIST-1e,21.0,False,0.0,918.0,0.0,0.0,0.0,0282,01,Valex,Baketton,F,54,S,F54
255,Earth,True,G/46/P,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,0283,01,Jacky,Santin,G,46,P,G46
256,Earth,False,F/64/P,TRAPPIST-1e,22.0,False,146.0,654.0,1.0,0.0,2.0,0283,02,Roydo,Santin,F,64,P,F64
257,Europa,True,E/16/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,0285,01,Krabik,Invebodene,E,16,P,E16
258,Europa,True,E/16/P,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,0285,02,Grasath,Invebodene,E,16,P,E16
259,Earth,False,F/65/P,55 Cancri e,57.0,False,3.0,1281.0,29.0,162.0,13.0,0286,01,Carita,Jimes,F,65,P,F65
260,Europa,True,,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,0287,01,Tetra,Bootty,,,,
261,Europa,False,B/12/P,TRAPPIST-1e,28.0,False,0.0,587.0,32.0,6.0,1460.0,0287,02,Alasym,Bootty,B,12,P,B12
262,Earth,False,F/55/S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,828.0,0288,01,Gory,Delez,F,55,S,F55
263,Europa,True,C/12/S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,0289,01,Furuson,Objeciane,C,12,S,C12
264,Europa,False,B/7/S,55 Cancri e,26.0,False,0.0,4458.0,0.0,1157.0,262.0,0290,01,Skaton,Excialing,B,7,S,B7
265,Europa,True,B/7/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,0290,02,Algor,Excialing,B,7,S,B7
266,Europa,,B/7/S,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,0290,03,Dhenar,Excialing,B,7,S,B7
267,Europa,False,B/7/S,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,0290,04,Atino,Excialing,B,7,S,B7
268,Europa,False,D/10/S,TRAPPIST-1e,40.0,False,0.0,6500.0,88.0,1090.0,0.0,0291,01,Castab,Brakeril,D,10,S,D10
269,Europa,True,B/8/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,,0.0,0294,01,Phonons,Roforhauge,B,8,S,B8
270,Earth,False,G/47/P,TRAPPIST-1e,24.0,False,90.0,2.0,1324.0,17.0,0.0,0297,01,Ernice,Gardonadox,G,47,P,G47
271,Europa,True,A/3/P,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,0298,01,Ashird,Sorbitter,A,3,P,A3
272,Earth,True,,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,0301,01,Margia,Wriggins,,,,
273,Earth,False,F/67/P,TRAPPIST-1e,23.0,False,0.0,0.0,15.0,0.0,1370.0,0302,01,Lesley,Shephendry,F,67,P,F67
274,,True,G/41/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,0303,01,Oraryn,Kirklander,G,41,S,G41
275,Europa,False,E/18/S,TRAPPIST-1e,28.0,False,0.0,422.0,0.0,1851.0,5166.0,0304,01,Betena,Ausivetpul,E,18,S,E18
276,Europa,False,C/7/P,55 Cancri e,23.0,False,0.0,584.0,0.0,20.0,2469.0,0305,01,Suhelik,Geousker,C,7,P,C7
277,Earth,False,E/19/S,TRAPPIST-1e,23.0,False,368.0,175.0,259.0,1.0,101.0,0306,01,Dony,Estevesters,E,19,S,E19
278,Earth,False,F/59/S,TRAPPIST-1e,18.0,False,0.0,0.0,1359.0,0.0,0.0,0307,01,Natald,Hickett,F,59,S,F59
279,Earth,False,F/60/S,TRAPPIST-1e,18.0,False,1194.0,0.0,157.0,6.0,0.0,0309,01,Billya,Bowerson,F,60,S,F60
280,Europa,False,,TRAPPIST-1e,67.0,False,,230.0,0.0,4476.0,241.0,0310,01,Naviton,Coudered,,,,
281,Earth,False,F/68/P,PSO J318.5-22,60.0,False,7.0,540.0,1.0,0.0,4.0,0313,01,Briney,Mckinsond,F,68,P,F68
282,Earth,True,G/50/P,55 Cancri e,,False,0.0,0.0,,0.0,0.0,0313,02,Jona,Mckinsond,G,50,P,G50
283,Earth,False,F/68/P,55 Cancri e,49.0,False,331.0,0.0,0.0,318.0,0.0,0313,03,Jaimer,Mckinsond,F,68,P,F68
284,Earth,False,G/50/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,0313,04,Hary,Mckinsond,G,50,P,G50
285,Earth,False,G/51/P,55 Cancri e,26.0,False,386.0,0.0,74.0,0.0,1330.0,0314,01,Kell,Kochroeders,G,51,P,G51
286,,True,G/42/S,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,0315,01,Adriet,Valezaley,G,42,S,G42
287,Europa,False,B/9/S,TRAPPIST-1e,24.0,False,0.0,2628.0,,170.0,0.0,0316,01,Hallah,Sorbitter,B,9,S,B9
288,Europa,True,B/9/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,,0316,02,Beneba,Sorbitter,B,9,S,B9
289,Earth,False,G/44/S,TRAPPIST-1e,18.0,False,0.0,2.0,0.0,,0.0,0320,01,Breney,Bellarkerd,G,44,S,G44
290,Earth,False,G/44/S,TRAPPIST-1e,21.0,False,0.0,5.0,3.0,0.0,,0320,02,Garley,Bellarkerd,G,44,S,G44
291,,False,F/61/S,TRAPPIST-1e,59.0,True,1018.0,0.0,209.0,0.0,0.0,0321,01,Quites,Bache,F,61,S,F61
292,Earth,True,G/45/S,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,0322,01,Annya,Blange,G,45,S,G45
293,Earth,True,G/53/P,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,0324,01,Carma,Hooperez,G,53,P,G53
294,Earth,True,G/47/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,0326,01,Charly,Edwartizman,G,47,S,G47
295,Earth,False,,TRAPPIST-1e,19.0,False,17.0,0.0,784.0,0.0,2.0,0327,01,Jasony,Ocherman,,,,
296,Europa,False,C/14/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,0330,01,Bellah,Siveduced,C,14,S,C14
297,Europa,False,C/14/S,TRAPPIST-1e,32.0,False,247.0,4651.0,0.0,46.0,202.0,0330,02,,,C,14,S,C14
298,Europa,False,C/14/S,TRAPPIST-1e,33.0,False,443.0,317.0,0.0,148.0,1260.0,0330,03,Hekaton,Siveduced,C,14,S,C14
299,Earth,False,F/72/P,TRAPPIST-1e,25.0,False,0.0,0.0,251.0,0.0,552.0,0331,01,Lewise,Burchard,F,72,P,F72
300,Mars,True,F/73/P,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,0333,01,Phios,Melie,F,73,P,F73
301,Mars,False,F/62/S,TRAPPIST-1e,29.0,False,5715.0,2.0,211.0,1476.0,0.0,0334,01,Unfly,Mushe,F,62,S,F62
302,Earth,False,F/74/P,TRAPPIST-1e,44.0,False,695.0,1.0,16.0,0.0,0.0,0336,01,Maura,Cookson,F,74,P,F74
303,Mars,True,F/63/S,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,0337,01,Guanch,Perle,F,63,S,F63
304,Mars,False,F/63/S,TRAPPIST-1e,19.0,False,417.0,349.0,634.0,3.0,1057.0,0337,02,Weros,Perle,F,63,S,F63
305,Mars,False,F/63/S,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,0337,03,,,F,63,S,F63
306,Earth,True,G/48/S,TRAPPIST-1e,18.0,False,0.0,0.0,,0.0,0.0,0338,01,Ireen,Guerson,G,48,S,G48
307,Europa,True,B/10/S,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,0340,01,Pentard,Poille,B,10,S,B10
308,Earth,True,G/57/P,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,0341,01,Lorian,Webstephrey,G,57,P,G57
309,Earth,False,F/76/P,PSO J318.5-22,31.0,False,121.0,0.0,0.0,274.0,907.0,0343,01,Meremy,Salez,F,76,P,F76
310,Mars,True,E/21/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,0345,01,Berios,Racke,E,21,S,E21
311,Earth,True,G/59/P,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,0346,01,Lynney,Chanan,G,59,P,G59
312,Mars,False,F/64/S,TRAPPIST-1e,27.0,False,434.0,0.0,1434.0,0.0,0.0,0347,01,Cousk,Kraie,F,64,S,F64
313,Mars,False,D/12/P,TRAPPIST-1e,22.0,False,142.0,2876.0,202.0,3.0,0.0,0348,01,Stray,Mane,D,12,P,D12
314,Mars,,,TRAPPIST-1e,36.0,False,520.0,0.0,1865.0,0.0,0.0,0348,02,Weet,Mane,,,,
315,Earth,True,G/60/P,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,0350,01,Loresa,Burchanez,G,60,P,G60
316,Mars,False,F/78/P,TRAPPIST-1e,23.0,False,2001.0,0.0,2975.0,0.0,0.0,0352,01,Hits,Strad,F,78,P,F78
317,Earth,True,,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0355,01,Tricky,Warrison,,,,
318,Europa,True,B/15/P,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,0356,01,Pharmus,Gloyanthy,B,15,P,B15
319,Earth,False,F/65/S,TRAPPIST-1e,41.0,False,,1198.0,0.0,124.0,572.0,0357,01,Eduard,Mcleaney,F,65,S,F65
320,Earth,True,G/50/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,0358,01,Ronna,Connon,G,50,S,G50
321,Earth,True,G/50/S,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,0358,02,Dandy,Connon,G,50,S,G50
322,Earth,False,F/66/S,PSO J318.5-22,26.0,False,148.0,0.0,453.0,0.0,88.0,0359,01,Celine,Popez,F,66,S,F66
323,Earth,False,F/67/S,TRAPPIST-1e,15.0,False,358.0,212.0,33.0,0.0,112.0,0360,01,Elancy,Staffersby,F,67,S,F67
324,Earth,False,F/68/S,55 Cancri e,33.0,False,0.0,36.0,0.0,280.0,417.0,0361,01,Virgie,Headardyer,F,68,S,F68
325,Earth,False,G/51/S,55 Cancri e,,False,0.0,0.0,0.0,685.0,21.0,0365,01,Dandra,Jacostaney,G,51,S,G51
326,Mars,False,F/82/P,TRAPPIST-1e,26.0,False,2832.0,107.0,4447.0,15.0,4.0,0368,01,Resers,Perte,F,82,P,F82
327,Mars,True,F/82/P,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,0368,02,Batech,Perte,F,82,P,F82
328,Earth,False,G/53/S,TRAPPIST-1e,24.0,False,0.0,0.0,592.0,177.0,58.0,0369,01,Veroy,Pottonalden,G,53,S,G53
329,Earth,False,F/83/P,TRAPPIST-1e,30.0,False,0.0,95.0,0.0,441.0,1023.0,0370,01,Tine,Coffmaney,F,83,P,F83
330,Mars,True,F/84/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,0371,01,Chrey,Dutte,F,84,P,F84
331,Earth,False,F/85/P,TRAPPIST-1e,24.0,False,0.0,5.0,0.0,2766.0,0.0,0372,01,,,F,85,P,F85
332,Earth,True,G/62/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,0373,01,Billex,Mcneiderson,G,62,P,G62
333,Earth,False,E/22/P,TRAPPIST-1e,20.0,False,0.0,0.0,558.0,0.0,230.0,0375,01,Luzel,Vincenton,E,22,P,E22
334,Earth,False,G/54/S,TRAPPIST-1e,22.0,False,116.0,0.0,786.0,6.0,0.0,0376,01,Francy,Spentley,G,54,S,G54
335,Europa,False,C/15/S,55 Cancri e,63.0,False,0.0,1068.0,0.0,176.0,8188.0,0377,01,Wezncha,Excialing,C,15,S,C15
336,Europa,False,B/11/S,55 Cancri e,18.0,False,17.0,215.0,4.0,5132.0,697.0,0378,01,Bram,Pirejus,B,11,S,B11
337,Europa,True,B/11/S,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,0378,02,Marfak,Pirejus,B,11,S,B11
338,Europa,False,B/11/S,TRAPPIST-1e,79.0,False,5649.0,235.0,7.0,2579.0,2175.0,0378,03,Naslon,Pirejus,B,11,S,B11
339,Europa,True,B/11/S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,0378,04,Muonons,Pirejus,B,11,S,B11
340,Europa,True,B/11/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,0378,05,Polaton,Pirejus,B,11,S,B11
341,Europa,False,B/11/S,TRAPPIST-1e,33.0,False,0.0,2491.0,6.0,1173.0,1059.0,0378,06,Sollum,Pirejus,B,11,S,B11
342,Europa,True,B/11/S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,0378,07,Achib,Pirejus,B,11,S,B11
343,Earth,False,G/63/P,TRAPPIST-1e,31.0,False,198.0,0.0,591.0,0.0,164.0,0379,01,Brita,Moodson,G,63,P,G63
344,Europa,True,,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,0380,01,Zinopus,Fuelddid,,,,
345,Europa,True,B/16/P,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,0381,01,Mesatan,Mosteraked,B,16,P,B16
346,Europa,True,B/16/P,55 Cancri e,38.0,False,0.0,0.0,,0.0,0.0,0381,02,Aston,Mosteraked,B,16,P,B16
347,,False,G/64/P,,23.0,False,348.0,0.0,0.0,4.0,368.0,0382,01,Blanie,Floydendley,G,64,P,G64
348,Earth,False,G/55/S,TRAPPIST-1e,28.0,False,82.0,773.0,0.0,3693.0,140.0,0383,01,Phia,Wagnerray,G,55,S,G55
349,Earth,True,G/55/S,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,0383,02,Evane,Wagnerray,G,55,S,G55
350,Earth,False,G/56/S,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,0384,01,Cliney,Simpsonks,G,56,S,G56
351,Earth,False,G/56/S,TRAPPIST-1e,14.0,False,3.0,0.0,881.0,25.0,0.0,0384,02,Ellard,Simpsonks,G,56,S,G56
352,Earth,False,G/65/P,TRAPPIST-1e,23.0,False,13.0,747.0,0.0,0.0,128.0,0385,01,Tanley,Klinson,G,65,P,G65
353,Earth,True,G/66/P,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,0387,01,Verek,Merce,G,66,P,G66
354,Earth,True,G/57/S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,0388,01,Fanna,Sullones,G,57,S,G57
355,Earth,False,E/23/P,TRAPPIST-1e,18.0,False,391.0,44.0,356.0,0.0,0.0,0389,01,Elanda,Savaraldez,E,23,P,E23
356,Europa,False,C/9/P,PSO J318.5-22,27.0,True,69.0,5728.0,0.0,0.0,987.0,0391,01,Dabik,Cowsearney,C,9,P,C9
357,Earth,False,E/24/P,TRAPPIST-1e,48.0,False,0.0,111.0,0.0,1508.0,0.0,0392,01,Ward,Carreralend,E,24,P,E24
358,Europa,False,B/17/P,55 Cancri e,31.0,True,0.0,11003.0,552.0,8157.0,5688.0,0395,01,Meropus,Hervel,B,17,P,B17
359,Europa,False,B/17/P,55 Cancri e,61.0,False,1.0,608.0,0.0,3835.0,1.0,0395,02,Hadyon,Hervel,B,17,P,B17
360,Earth,True,G/59/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0396,01,Brinez,Robins,G,59,S,G59
361,Mars,True,F/69/S,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,0397,01,Graw,Mepie,F,69,S,F69
362,Mars,False,D/13/S,TRAPPIST-1e,22.0,False,28.0,420.0,36.0,6011.0,3.0,0398,01,Wales,Tité,D,13,S,D13
363,Mars,False,D/14/S,TRAPPIST-1e,30.0,True,1056.0,0.0,0.0,0.0,0.0,0401,01,Luse,Pimne,D,14,S,D14
364,Mars,False,D/14/S,TRAPPIST-1e,30.0,False,1770.0,0.0,0.0,13.0,0.0,0401,02,Parney,Pimne,D,14,S,D14
365,,True,D/15/S,55 Cancri e,32.0,True,0.0,0.0,0.0,0.0,0.0,0402,01,Teron,Sageng,D,15,S,D15
366,Mars,False,D/13/P,TRAPPIST-1e,43.0,True,353.0,896.0,0.0,0.0,2.0,0403,01,Push,Wate,D,13,P,D13
367,Earth,False,F/89/P,55 Cancri e,17.0,False,177.0,,0.0,310.0,7.0,0405,01,Denis,Flowensley,F,89,P,F89
368,Earth,False,G/69/P,TRAPPIST-1e,23.0,False,,21.0,0.0,0.0,1699.0,0407,01,Dandy,Mirez,G,69,P,G69
369,Earth,False,F/90/P,TRAPPIST-1e,20.0,False,0.0,465.0,0.0,5.0,223.0,0407,02,Luzel,Mirez,F,90,P,F90
370,Earth,True,G/69/P,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,0407,03,Dennya,Mirez,G,69,P,G69
371,Mars,False,E/25/P,TRAPPIST-1e,35.0,False,1134.0,113.0,52.0,0.0,0.0,0408,01,Cus,Ble,E,25,P,E25
372,Mars,False,F/71/S,TRAPPIST-1e,31.0,False,0.0,0.0,1116.0,2.0,0.0,0409,01,Mats,Iccle,F,71,S,F71
373,Earth,False,F/72/S,55 Cancri e,21.0,False,0.0,150.0,0.0,567.0,0.0,0410,01,Tyrona,Roachoanand,F,72,S,F72
374,Earth,False,F/91/P,TRAPPIST-1e,16.0,False,691.0,0.0,101.0,140.0,0.0,0411,01,Benny,Rushorney,F,91,P,F91
